Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB10,OUT017,3861.9531
FDP57,OUT013,1488.2307
FDU48,OUT019,446.61877
FDH48,OUT035,1319.7252
FDO33,OUT035,2367.7363
NCU29,OUT045,2110.323
FDW35,OUT046,885.00714
FDH05,OUT010,-564.465
FDP26,OUT049,1588.9059
DRG27,OUT035,822.3539
FDQ33,OUT046,2419.8713
FDH20,OUT010,266.8874
FDV14,OUT046,1080.9296
DRD01,OUT046,994.7888
NCI17,OUT049,1474.4421
FDF39,OUT010,773.9715
FDX37,OUT046,1600.125
NCX17,OUT035,3020.2615
FDN03,OUT013,3811.3276
NCS41,OUT010,264.3118
FDH34,OUT045,3249.0984
NCX53,OUT018,2019.6737
FDY31,OUT046,2305.4575
FDD20,OUT017,1973.8672
FDE51,OUT045,499.99875
FDV27,OUT046,1083.0703
FDF16,OUT035,2449.8748
FDZ02,OUT049,1329.9437
NCK05,OUT045,1171.1251
FDM12,OUT027,3119.325
NCA05,OUT018,1896.2585
FDX33,OUT045,2206.8203
FDM25,OUT049,2924.5454
FDE41,OUT018,943.70337
FDW14,OUT045,1289.3185
NCD30,OUT046,1502.7645
FDB23,OUT010,5.9614377
FDF45,OUT046,877.22687
FDW20,OUT017,2074.7302
FDF47,OUT045,3608.3396
NCR05,OUT019,1151.5887
DRB01,OUT046,3219.5388
FDE36,OUT013,2441.0486
FDU56,OUT049,2990.0208
FDB23,OUT049,4134.0283
FDN48,OUT049,1487.9067
FDS43,OUT013,2152.601
NCN05,OUT013,1629.3024
NCL53,OUT049,2123.8477
FDL56,OUT046,1263.2805
FDH17,OUT018,1240.5907
FDP37,OUT046,2135.1196
FDG09,OUT019,432.16788
FDA55,OUT045,4078.126
FDX31,OUT049,2969.6162
FDJ41,OUT045,4194.048
DRC24,OUT045,2339.1294
FDQ21,OUT035,2921.3796
NCT54,OUT045,1797.6721
FDH08,OUT049,4800.067
FDY38,OUT018,3726.9688
DRM11,OUT010,11.123699
FDG32,OUT049,2587.4158
NCH18,OUT046,4490.774
FDI20,OUT035,6020.4863
FDA33,OUT018,2051.3984
FDN45,OUT013,3356.2532
FDT45,OUT010,44.52768
FDR32,OUT035,4303.5186
FDA48,OUT017,3163.083
FDN23,OUT017,2821.0308
NCR18,OUT035,715.1863
FDD45,OUT046,1889.5177
FDI22,OUT018,3708.7354
FDT09,OUT013,2936.4155
DRC24,OUT027,3441.044
FDT39,OUT046,1982.1874
FDX28,OUT045,1460.2599
FDA50,OUT018,1386.274
FDT33,OUT027,4508.7983
FDQ60,OUT049,1905.2506
NCM19,OUT018,1627.0311
FDF40,OUT046,2201.649
NCI30,OUT035,3852.7737
FDK34,OUT049,4007.846
FDA38,OUT027,6296.0874
FDT02,OUT045,439.59708
FDC11,OUT017,1170.0804
FDD08,OUT046,766.10675
NCS29,OUT046,5734.448
DRI03,OUT010,-448.98645
FDK48,OUT035,1343.9691
FDM52,OUT049,2938.8376
FDP49,OUT035,793.1682
DRA24,OUT046,2008.8491
NCJ43,OUT049,3503.442
FDE11,OUT045,3341.492
FDP01,OUT049,1953.6222
FDQ59,OUT018,984.2344
FDA43,OUT019,316.2961
FDL14,OUT017,2825.1763
FDV50,OUT010,380.99014
FDT01,OUT027,4404.9272
NCC42,OUT035,1965.2798
FDO28,OUT046,1723.4663
FDD32,OUT019,239.40042
FDV45,OUT035,2961.544
NCW17,OUT019,364.91193
NCJ17,OUT027,1829.6505
NCF18,OUT049,4078.2317
FDP01,OUT045,1937.6239
FDH24,OUT045,2219.4377
FDI38,OUT027,6428.5693
FDX03,OUT035,635.5494
FDY28,OUT046,2641.9697
FDN34,OUT018,2521.0435
FDJ02,OUT045,2555.8562
FDW40,OUT019,338.44052
FDX03,OUT017,687.9448
FDE17,OUT027,3516.9438
FDT58,OUT046,2012.1599
FDI38,OUT013,3458.367
FDW22,OUT035,4728.618
FDS15,OUT027,2565.7424
NCX06,OUT013,2958.2705
DRK47,OUT035,3648.2202
FDC23,OUT027,6077.9526
FDM56,OUT010,159.46416
FDP21,OUT046,3363.7896
FDP58,OUT046,2341.6995
FDA27,OUT019,680.6643
FDK41,OUT019,178.59433
NCH42,OUT046,4190.4614
FDG29,OUT045,433.9093
FDW15,OUT018,1839.4921
FDD28,OUT018,679.8881
FDQ37,OUT049,4620.5396
FDC23,OUT035,3348.3176
FDV13,OUT035,1795.2756
FDK33,OUT046,3573.2803
FDO33,OUT013,2560.6572
FDN21,OUT017,2451.58
NCW06,OUT027,5521.1646
FDI38,OUT035,4084.804
FDC21,OUT027,2480.6626
NCS05,OUT046,2256.049
NCN53,OUT049,720.3233
FDV40,OUT010,143.96619
FDG60,OUT017,4421.1777
NCY30,OUT027,5820.273
FDM40,OUT045,2575.214
NCO30,OUT046,2026.2872
FDK10,OUT046,1636.57
FDM36,OUT045,2539.7327
FDN10,OUT013,1877.6067
FDM46,OUT018,1204.1093
FDX50,OUT049,1665.0747
FDP33,OUT045,4381.2705
FDO12,OUT045,2935.2056
FDC28,OUT013,1629.7247
FDO31,OUT045,1236.0869
FDX45,OUT035,2265.9692
FDV21,OUT049,2087.9163
FDH04,OUT049,1368.1625
NCG54,OUT013,3096.5024
FDO13,OUT046,2656.2747
FDA09,OUT027,3986.8835
FDC38,OUT017,1976.6304
NCO42,OUT046,1426.7953
FDL45,OUT049,2180.9146
NCK31,OUT013,652.69147
FDM39,OUT017,2843.2485
FDC22,OUT010,802.4729
FDF46,OUT046,1439.323
FDQ37,OUT045,4284.033
FDH41,OUT010,196.26826
FDQ04,OUT046,645.1509
NCQ02,OUT027,4217.302
FDJ57,OUT027,5693.3325
NCE07,OUT049,1900.0518
FDE56,OUT013,1088.4833
FDI20,OUT049,5975.979
FDK36,OUT018,645.85345
FDP08,OUT027,6036.721
FDF44,OUT017,2802.1387
NCU53,OUT017,2191.5173
FDF47,OUT035,3306.8335
FDS55,OUT010,426.24872
FDZ52,OUT010,720.6209
FDL04,OUT018,1326.904
NCM26,OUT035,2444.368
FDX43,OUT049,2020.2114
FDP52,OUT049,4813.712
DRK49,OUT045,773.0626
FDE38,OUT013,2290.9875
DRF13,OUT035,2281.9128
FDK41,OUT010,40.060284
FDJ04,OUT027,2788.1182
FDZ44,OUT018,1128.2294
FDS11,OUT013,3616.463
FDA55,OUT049,3670.4224
NCW53,OUT046,2254.6116
FDB49,OUT027,2506.5647
FDD23,OUT017,3157.7617
NCV42,OUT045,1939.5046
NCZ29,OUT018,1937.1383
FDQ26,OUT013,766.3075
FDV08,OUT017,689.15924
FDC53,OUT049,1273.779
FDV58,OUT010,1030.4993
NCP02,OUT019,90.14588
DRI37,OUT045,876.41254
FDQ12,OUT049,3654.1885
FDE33,OUT046,1416.2482
FDX27,OUT045,1419.9224
FDM22,OUT017,1040.5074
NCH30,OUT019,323.47852
FDC04,OUT017,3729.9885
FDO38,OUT046,1221.5256
FDV52,OUT027,3302.0125
FDB32,OUT013,1916.7554
FDV43,OUT018,652.66754
FDI24,OUT018,2836.1829
FDR40,OUT017,1525.7689
FDW02,OUT049,2755.021
FDE44,OUT049,898.47125
FDL38,OUT046,1315.0739
NCT54,OUT010,205.27258
DRJ39,OUT010,-136.94072
FDW55,OUT049,4462.473
DRF13,OUT019,394.31097
NCW17,OUT049,2296.1743
FDP13,OUT035,942.9305
FDS08,OUT018,1948.8368
NCP17,OUT035,1172.8297
NCO53,OUT035,3521.1008
FDH19,OUT045,3077.5679
FDJ04,OUT017,1736.6029
FDG10,OUT049,789.35284
FDA40,OUT010,159.96823
FDI53,OUT045,2072.6519
FDU09,OUT010,361.43967
FDK60,OUT045,1466.318
FDR43,OUT017,713.51996
FDW22,OUT017,4086.636
DRP47,OUT010,-192.66382
DRG48,OUT010,342.54913
FDA14,OUT035,2494.4382
FDU49,OUT013,1203.4961
FDK28,OUT045,4284.646
FDT19,OUT046,3036.454
NCQ42,OUT045,1637.2305
FDD03,OUT045,3571.5095
NCM53,OUT013,1802.3607
NCX53,OUT045,2197.2437
FDV14,OUT027,2159.096
NCZ54,OUT017,3522.5586
FDB39,OUT013,776.88025
DRC24,OUT046,2136.5828
FDY36,OUT013,1274.0022
FDN01,OUT035,2740.2974
DRH25,OUT046,791.3196
FDV08,OUT046,771.6651
NCP53,OUT049,4301.1816
FDU52,OUT010,1.8165803
NCI42,OUT045,3313.7505
FDZ14,OUT035,1770.4565
FDF11,OUT046,3486.9834
FDQ13,OUT018,1041.2653
FDO32,OUT010,124.59221
DRJ37,OUT018,2429.9517
FDY43,OUT046,3175.8198
NCT41,OUT017,2505.4917
NCV17,OUT045,2317.1772
FDM04,OUT027,1310.4556
DRB48,OUT018,498.77393
FDM24,OUT013,2157.7478
FDT37,OUT049,4512.31
NCO05,OUT010,382.28958
FDL13,OUT046,3512.249
FDL15,OUT017,2343.4663
FDB11,OUT018,3494.7778
FDL14,OUT019,391.51074
FDY10,OUT019,133.78069
FDJ40,OUT049,1715.9889
NCW18,OUT046,3360.8408
NCY06,OUT013,2201.8303
DRE13,OUT018,1343.7319
FDA26,OUT045,3870.504
NCE19,OUT010,373.78113
FDE33,OUT035,1472.2037
DRL59,OUT027,1782.2372
FDY07,OUT046,804.8331
FDF57,OUT018,1673.033
FDM58,OUT035,2071.333
FDP26,OUT027,2090.2458
FDY32,OUT046,2715.0173
FDD51,OUT010,55.791718
FDU22,OUT018,1886.0968
FDZ49,OUT018,3502.3955
NCI42,OUT017,3549.6135
FDT04,OUT027,958.12476
NCU41,OUT045,3810.8127
FDS56,OUT045,1177.8661
NCN42,OUT017,2629.0605
FDK34,OUT046,4659.661
FDB03,OUT017,4173.247
DRJ25,OUT035,772.95166
FDT25,OUT027,3735.959
FDN20,OUT013,2244.7058
FDP09,OUT013,3373.6936
FDM20,OUT019,-340.77997
NCG55,OUT046,1713.4751
NCP14,OUT045,1774.0371
NCH06,OUT046,3396.983
FDV52,OUT013,1682.6453
NCL07,OUT035,679.491
DRJ11,OUT027,5080.408
DRO59,OUT013,1251.7441
FDW15,OUT010,413.0986
NCQ30,OUT035,1974.5282
NCN54,OUT019,204.5682
FDY01,OUT027,3350.5022
FDX39,OUT035,3791.2874
FDH53,OUT027,1999.8168
FDA57,OUT035,830.5294
NCC07,OUT010,111.149956
FDU28,OUT013,2411.4246
FDK36,OUT010,-0.66854143
FDR36,OUT018,507.78842
NCQ17,OUT035,2677.6758
FDS28,OUT019,226.93083
FDE08,OUT045,2617.7922
FDU22,OUT046,2152.8784
FDG41,OUT045,1599.1195
FDO31,OUT010,407.39832
FDM21,OUT019,1455.7333
FDU40,OUT017,3393.2632
FDV36,OUT018,2256.7827
FDT10,OUT027,1650.278
FDX38,OUT045,775.25806
NCU30,OUT027,3813.4573
NCV06,OUT049,3515.4607
FDT16,OUT035,3344.9312
NCP41,OUT027,2067.7422
FDZ56,OUT017,3454.2073
FDC22,OUT035,2807.3086
FDU10,OUT035,667.1862
FDS46,OUT045,1971.8188
FDO08,OUT049,2596.0574
NCV42,OUT018,1525.358
FDP33,OUT035,3770.0513
FDJ12,OUT046,3644.0974
FDH04,OUT045,1319.9373
NCU54,OUT013,3319.4546
FDO36,OUT010,565.95465
FDT37,OUT027,8008.5376
FDD14,OUT010,1000.7992
FDA16,OUT013,4421.815
NCS42,OUT019,283.396
FDP10,OUT019,260.15656
FDQ28,OUT049,2609.2754
FDK57,OUT010,381.3022
FDK02,OUT013,1812.6671
FDW47,OUT018,1716.1377
NCC42,OUT018,1534.2035
FDQ37,OUT018,4521.2754
FDL40,OUT046,1430.0731
DRE13,OUT010,268.45364
FDQ34,OUT027,3084.0537
NCB54,OUT046,1410.1161
FDS48,OUT049,2745.8271
FDO15,OUT045,975.3465
NCT30,OUT013,788.2196
FDU49,OUT027,2188.051
FDE21,OUT046,2331.7493
FDS49,OUT019,283.7798
FDT38,OUT027,2099.044
FDZ01,OUT045,1449.214
FDC41,OUT035,1204.4073
DRG13,OUT010,316.24445
NCZ42,OUT018,3664.8567
NCM07,OUT045,1276.9412
NCV17,OUT018,1919.6793
DRK39,OUT035,1567.5302
FDS37,OUT018,1622.6652
FDV12,OUT019,413.13007
NCG19,OUT018,4208.6665
FDS51,OUT013,902.12366
NCO14,OUT046,643.14734
FDC38,OUT046,2042.3624
FDN15,OUT046,2448.619
NCH42,OUT013,4157.5957
FDQ22,OUT046,820.0202
FDC05,OUT013,3027.4993
FDZ31,OUT013,2699.792
DRJ23,OUT049,3680.7456
FDC52,OUT035,2262.6926
DRD12,OUT010,189.67282
FDV55,OUT017,1961.4928
FDD32,OUT046,1036.705
FDR01,OUT049,3140.1992
FDY08,OUT019,195.83446
FDQ45,OUT045,3511.2712
DRN11,OUT027,3629.1733
NCS05,OUT018,1762.4977
FDY32,OUT035,2730.0505
NCD31,OUT045,2767.477
NCE06,OUT049,3497.2502
NCP14,OUT046,1800.2755
NCF18,OUT019,460.1387
FDF14,OUT018,2266.7297
FDB22,OUT017,2212.96
NCH54,OUT049,3226.954
FDU27,OUT035,951.9694
FDS58,OUT027,3984.5803
NCU29,OUT035,2772.7202
FDJ57,OUT013,3351.2322
FDL56,OUT049,1289.9265
FDH60,OUT035,3339.844
FDN24,OUT018,767.76013
FDD02,OUT017,2525.4753
FDP15,OUT017,5180.705
FDB28,OUT027,5763.048
DRC49,OUT045,2580.4946
NCG30,OUT018,1996.0964
FDJ14,OUT049,1499.0437
FDL52,OUT045,587.7964
NCG19,OUT027,6260.425
NCN41,OUT035,2133.4202
FDW22,OUT013,4127.704
FDI02,OUT013,1882.2412
FDV51,OUT045,2647.3818
FDV48,OUT046,1353.0658
NCL17,OUT019,296.10855
FDP46,OUT045,1508.4646
FDU10,OUT045,597.1556
FDT37,OUT010,-451.78003
FDI27,OUT035,828.60754
FDN51,OUT046,3720.701
FDW07,OUT035,1211.6815
FDN45,OUT049,3323.0815
DRN37,OUT027,4841.3457
DRF48,OUT049,2937.7166
FDP38,OUT019,45.8283
NCX18,OUT027,5439.4614
FDK45,OUT018,1245.1342
FDZ37,OUT049,1567.96
FDS50,OUT018,3575.3926
NCR54,OUT018,2308.382
NCS17,OUT035,1465.2974
FDV31,OUT046,2528.3438
DRE27,OUT017,1489.254
FDN60,OUT013,2829.8538
FDK26,OUT013,2722.9324
FDX37,OUT018,835.73987
FDW31,OUT046,2312.8552
FDX26,OUT018,2635.0828
DRL49,OUT019,174.71654
FDU49,OUT017,1616.9297
FDY58,OUT046,3935.664
FDN03,OUT045,4048.09
NCV06,OUT010,561.223
FDH53,OUT045,1166.4938
FDG31,OUT018,894.99365
NCC06,OUT045,2551.0325
FDS13,OUT049,2966.1584
FDP16,OUT035,5326.491
FDA35,OUT013,2509.91
DRP47,OUT018,2227.1035
FDY28,OUT010,1120.3551
FDY20,OUT035,1473.3976
NCH30,OUT017,1900.1952
NCR29,OUT019,274.65033
NCP05,OUT013,2713.4321
NCF30,OUT019,246.7243
FDA08,OUT035,3037.2168
FDN51,OUT027,8331.273
FDH12,OUT046,1805.8914
FDY39,OUT017,3537.16
NCO53,OUT045,2098.4163
FDB40,OUT046,2455.7183
FDH02,OUT049,1323.4896
FDY11,OUT027,1755.5406
FDQ09,OUT019,119.30429
FDP16,OUT013,3270.7236
NCF55,OUT018,497.82352
FDY09,OUT027,4138.8745
FDY39,OUT045,3733.8528
NCU53,OUT049,2032.4469
NCT41,OUT049,2527.1438
FDJ45,OUT046,753.5549
FDR28,OUT013,3184.7568
FDN08,OUT013,2009.3961
FDJ07,OUT049,1769.0212
FDZ09,OUT027,4016.3037
FDQ14,OUT017,2105.111
FDY12,OUT027,1267.7725
FDK57,OUT046,1694.6459
FDD20,OUT049,2279.6794
FDS36,OUT018,2096.866
FDI40,OUT049,1705.9536
FDJ40,OUT045,1909.1948
FDE08,OUT013,2650.546
DRK01,OUT013,1374.4916
FDC58,OUT049,733.3111
FDE50,OUT046,2964.0754
FDX48,OUT035,2395.2585
DRM35,OUT018,2111.5752
FDG41,OUT013,1637.2935
FDB52,OUT046,2982.5674
FDV19,OUT045,2712.6562
DRG48,OUT017,2333.1523
FDI26,OUT013,2024.9095
FDU11,OUT019,343.62268
FDF59,OUT019,269.54926
FDR07,OUT049,1162.2642
NCE06,OUT017,2283.1514
FDE10,OUT046,2153.7676
NCO55,OUT046,1694.8335
FDZ13,OUT013,928.11725
FDT50,OUT017,1544.2427
FDH12,OUT010,296.6844
FDD21,OUT045,2406.5938
NCM05,OUT013,5038.6006
FDK04,OUT013,742.7646
FDN33,OUT017,1589.7822
NCM18,OUT010,205.55402
DRC25,OUT049,1315.468
FDT47,OUT017,2073.6675
FDD45,OUT027,3107.0955
NCD07,OUT018,1265.555
NCY54,OUT010,219.70389
FDL12,OUT049,894.5109
FDL02,OUT017,1717.4103
FDC60,OUT035,2231.5823
FDR37,OUT017,3742.7686
FDY16,OUT017,4149.5312
FDU26,OUT045,1683.5088
FDN24,OUT013,1118.1409
FDH44,OUT013,2214.8975
FDE23,OUT010,256.71442
FDW60,OUT017,2377.6587
FDQ55,OUT049,2109.8691
FDV32,OUT027,1968.1476
FDV03,OUT010,811.83673
FDY14,OUT010,977.7644
NCL55,OUT027,5282.5293
DRF25,OUT017,669.43146
FDX03,OUT046,677.9007
FDF40,OUT045,2010.7355
FDX24,OUT010,421.14584
FDA25,OUT049,1506.8292
FDH21,OUT018,2500.8508
FDB47,OUT010,257.89215
FDT34,OUT019,286.12042
FDS39,OUT010,240.05081
NCU05,OUT046,1365.9482
FDE02,OUT049,1515.3378
FDL25,OUT035,1125.2693
FDC50,OUT049,1428.8246
FDZ32,OUT049,1566.7299
FDV14,OUT045,1026.8546
FDR07,OUT045,934.4626
FDB26,OUT049,1103.4213
NCR50,OUT045,2165.114
FDP01,OUT018,2482.6016
FDH57,OUT045,1993.6836
FDM60,OUT027,1049.6997
FDA45,OUT017,4692.2764
FDU55,OUT017,3933.0706
FDH40,OUT035,1379.9143
FDG40,OUT019,-86.62779
FDT12,OUT049,4408.3853
DRL59,OUT045,803.47687
FDT47,OUT018,1887.3364
FDI60,OUT017,1092.4973
DRF51,OUT027,1243.5023
NCK31,OUT049,849.1266
FDB08,OUT045,2247.9607
FDM44,OUT035,1647.6178
FDD46,OUT018,2807.8071
FDR27,OUT019,311.59787
FDV56,OUT010,248.9805
FDM02,OUT049,1379.2437
FDU45,OUT018,1713.4385
FDZ10,OUT017,2265.3022
NCK31,OUT010,95.076355
FDR27,OUT035,2305.774
FDF33,OUT013,1310.3771
FDJ36,OUT046,1651.5664
FDP33,OUT049,5439.683
FDG17,OUT046,3994.696
FDG47,OUT027,3401.245
NCW29,OUT046,2113.561
DRH59,OUT017,896.13916
FDR32,OUT017,4502.036
FDP48,OUT035,3944.5789
FDG17,OUT035,4051.1392
DRJ59,OUT017,783.33246
FDY48,OUT027,2576.8772
FDB02,OUT046,2521.502
FDN10,OUT019,247.24086
NCD55,OUT035,753.0237
FDX34,OUT013,2332.2913
FDZ38,OUT045,3483.4207
DRF37,OUT049,4465.7383
DRL47,OUT019,271.15463
FDL27,OUT035,1322.0363
NCP53,OUT035,4641.435
FDT03,OUT019,604.93854
FDJ28,OUT035,3028.2
FDF40,OUT018,3991.3413
FDA32,OUT035,4374.8438
NCP02,OUT017,886.12115
FDZ31,OUT045,2760.1897
NCQ29,OUT013,3528.6907
FDP57,OUT010,343.97333
FDL32,OUT027,3589.7935
DRB01,OUT035,3560.5803
FDJ40,OUT046,1774.7506
FDO24,OUT018,2517.5972
FDO11,OUT018,3898.2615
FDA56,OUT035,2439.2737
FDF02,OUT045,1533.7151
FDA10,OUT013,1942.7792
NCI55,OUT017,2394.5813
FDZ40,OUT010,-144.46759
FDV08,OUT049,830.3536
FDN48,OUT013,1524.8396
FDU57,OUT017,2489.5076
DRF49,OUT013,1744.1259
FDS02,OUT035,3522.1245
FDS43,OUT046,2385.1587
FDT16,OUT013,4722.485
FDX19,OUT027,5886.77
FDK15,OUT046,1809.9054
DRA12,OUT049,2552.1938
FDY35,OUT017,930.2801
NCU42,OUT013,3172.549
FDD26,OUT013,3393.8733
FDR11,OUT018,2157.2014
NCP53,OUT045,4141.015
FDP34,OUT045,2699.5562
NCV41,OUT019,-17.831408
FDN20,OUT018,2161.1035
FDZ16,OUT018,3333.4187
FDZ28,OUT049,2150.148
NCL55,OUT013,3934.9263
NCJ17,OUT046,1397.5775
FDT37,OUT046,4463.8203
FDV51,OUT049,2466.2678
FDZ28,OUT035,2212.1785
FDN27,OUT013,1293.8096
FDS14,OUT019,358.84375
FDZ58,OUT045,2117.554
FDD46,OUT046,2343.9504
FDJ03,OUT035,784.30817
FDU03,OUT010,217.12181
FDA33,OUT027,3763.6675
NCW53,OUT035,2807.708
NCC55,OUT017,459.78928
FDP52,OUT019,477.0382
FDE39,OUT049,2029.9541
FDB44,OUT035,4524.384
FDG59,OUT013,621.4488
FDI05,OUT013,1332.0933
FDF59,OUT045,1600.0457
FDM39,OUT019,-91.06627
FDB14,OUT013,1537.3337
NCS05,OUT019,412.4887
DRJ35,OUT045,847.30646
FDO31,OUT019,229.28139
FDA31,OUT046,2186.6792
FDX40,OUT049,567.53046
FDW56,OUT045,4143.506
FDH09,OUT018,484.08417
FDA52,OUT019,814.59467
FDF20,OUT019,697.3647
FDE40,OUT046,651.7452
NCU17,OUT046,1998.4877
NCP14,OUT035,1892.0673
FDN25,OUT027,2208.9663
FDU39,OUT049,1237.8221
NCM05,OUT017,4328.319
FDU07,OUT017,2636.6096
FDF28,OUT049,2128.685
FDR57,OUT049,1772.467
FDJ33,OUT013,2072.6023
DRH23,OUT035,938.7344
FDQ52,OUT046,4258.5884
DRK13,OUT035,3020.1118
FDP09,OUT046,4447.801
FDR08,OUT027,2271.7764
FDV50,OUT045,1760.173
FDT13,OUT049,3428.0808
FDJ27,OUT027,2926.146
FDH21,OUT046,2850.6274
FDW14,OUT027,2086.894
FDL52,OUT049,676.5826
FDW28,OUT017,2452.2888
FDL40,OUT049,1616.775
FDE24,OUT046,2129.1829
FDX35,OUT049,3763.069
FDP46,OUT017,1357.5428
FDX56,OUT045,4180.9287
FDQ45,OUT049,3058.7075
FDK50,OUT027,3937.0535
FDY26,OUT045,5229.3384
FDQ09,OUT017,1577.7594
FDN39,OUT049,3215.9585
FDP13,OUT017,987.9034
FDR51,OUT013,2724.6067
FDZ49,OUT010,69.15182
FDL28,OUT018,3074.207
FDZ10,OUT035,2257.88
FDK38,OUT013,2049.7588
DRL49,OUT027,3210.3403
FDR15,OUT013,2515.9934
FDQ24,OUT035,4732.8994
FDD56,OUT013,2584.8833
NCR42,OUT046,667.15234
FDH52,OUT045,1009.9708
FDH57,OUT019,141.95474
FDR15,OUT010,21.451569
FDJ34,OUT035,1998.0913
FDW37,OUT035,1561.7888
FDQ23,OUT018,1364.1693
FDP34,OUT013,2719.2644
FDE04,OUT027,5022.3706
FDC48,OUT045,1316.3495
FDA47,OUT019,381.05737
FDI35,OUT018,2477.7844
NCV05,OUT013,1500.4478
FDR28,OUT045,2444.5503
FDH31,OUT017,1887.301
FDP59,OUT019,-14.606536
FDS19,OUT018,1057.1853
FDM60,OUT045,714.9591
FDJ44,OUT018,2423.7747
DRH51,OUT017,1519.9369
DRC25,OUT017,1485.0658
DRE25,OUT013,1419.9294
NCX05,OUT049,1746.6646
FDR11,OUT017,2627.9873
DRP47,OUT045,3608.9683
DRC49,OUT019,372.25674
FDQ47,OUT027,1225.3389
FDL20,OUT013,2016.2782
FDM34,OUT035,2604.753
NCN55,OUT013,3701.326
FDD41,OUT035,1524.0995
FDE52,OUT049,1424.6298
NCT18,OUT019,309.66934
FDJ32,OUT018,547.3882
FDE16,OUT046,4214.1265
FDZ09,OUT045,2702.6992
DRZ11,OUT046,1806.2507
FDK41,OUT049,1316.1222
FDE56,OUT049,843.8256
FDH34,OUT013,3093.8887
DRI49,OUT013,1333.1027
DRI59,OUT046,4173.5127
DRC36,OUT049,2897.2715
FDS15,OUT019,424.58313
FDI07,OUT018,3594.9912
FDZ15,OUT018,1594.2582
NCX41,OUT027,5694.1333
NCO29,OUT019,246.375
FDF57,OUT013,2696.4558
FDI33,OUT035,1523.9441
DRJ47,OUT049,2831.5728
FDB34,OUT046,1595.5426
FDY22,OUT027,4020.452
DRL11,OUT017,2559.6672
FDY46,OUT035,2635.0193
FDG17,OUT013,3329.188
FDE52,OUT018,1141.2335
DRP47,OUT027,4311.4688
FDO01,OUT010,-724.77057
FDL09,OUT046,2309.7944
FDR57,OUT013,2329.9795
DRD37,OUT035,841.4473
FDQ36,OUT027,1216.927
FDL33,OUT049,3117.0127
FDL48,OUT045,849.3248
FDL28,OUT049,4460.4326
NCN29,OUT046,895.48846
FDO13,OUT035,3009.7566
FDB38,OUT045,2946.001
FDI36,OUT035,2942.283
FDI58,OUT035,1784.5406
FDH22,OUT018,1909.9675
FDQ27,OUT013,1405.4169
FDT33,OUT046,1960.7528
FDC56,OUT045,1625.4418
FDF14,OUT046,2327.0605
FDQ39,OUT017,3773.861
NCM43,OUT017,2985.2554
FDS46,OUT035,2169.9888
FDI22,OUT049,4184.1323
NCE43,OUT045,2615.0317
FDZ36,OUT010,775.9475
FDR13,OUT019,706.7779
FDP46,OUT018,1106.8146
FDW56,OUT019,375.26175
FDB40,OUT017,2910.2715
FDM28,OUT018,2301.401
FDV49,OUT013,5610.0645
NCS53,OUT018,2629.7969
FDO03,OUT049,4528.127
FDT15,OUT035,3052.2993
FDD33,OUT049,4020.9155
FDX13,OUT017,5893.111
FDH60,OUT013,2762.2966
DRH51,OUT046,1142.5559
NCL07,OUT049,720.85895
FDW51,OUT045,2849.9915
FDF21,OUT019,290.53104
FDH26,OUT019,240.08867
FDJ03,OUT049,770.65137
FDU35,OUT017,1940.3643
DRL01,OUT018,4740.5557
FDE59,OUT045,536.60455
FDI60,OUT035,1127.001
DRH39,OUT035,1355.2917
FDK36,OUT049,730.78735
FDN52,OUT045,1268.3488
FDU12,OUT017,3364.358
NCT05,OUT027,4036.8457
FDS37,OUT027,2489.9194
FDK24,OUT017,855.9786
DRF36,OUT013,2866.1597
FDN46,OUT010,188.55663
NCN06,OUT045,2648.3477
FDD59,OUT035,1391.8002
FDM14,OUT045,1419.0123
FDO10,OUT018,836.4237
FDU35,OUT013,1662.4105
NCA30,OUT018,2906.3057
NCO41,OUT049,1595.4988
FDI24,OUT046,2901.9165
FDZ16,OUT046,3535.5525
FDV47,OUT046,1235.7468
FDV16,OUT045,580.823
FDZ22,OUT035,1474.6903
FDO20,OUT010,-566.94934
FDW38,OUT013,1010.2176
FDW52,OUT045,2664.0488
FDT43,OUT019,72.97673
NCS29,OUT045,4026.53
NCC31,OUT017,3245.3545
FDA21,OUT017,3341.9402
FDQ55,OUT046,1996.7975
NCE54,OUT049,1321.2107
FDD45,OUT017,1559.712
NCP17,OUT017,1208.7083
FDR47,OUT035,3575.266
DRM35,OUT013,2792.2153
FDR47,OUT019,713.84436
FDX19,OUT010,-770.2775
FDV22,OUT027,3839.7224
FDQ46,OUT027,3284.632
DRO47,OUT045,1660.0873
FDB44,OUT010,397.38788
FDN02,OUT010,883.959
FDW10,OUT045,3719.8347
FDJ41,OUT019,1094.1012
FDM50,OUT046,831.77734
FDW10,OUT035,4422.3496
FDY48,OUT049,1688.3167
NCE30,OUT027,4661.9487
FDO04,OUT045,979.32074
FDQ26,OUT010,-43.420307
NCX29,OUT018,1680.0032
FDE39,OUT046,1839.5968
NCR54,OUT027,5740.139
NCP55,OUT027,1699.776
FDX22,OUT017,3676.204
FDI05,OUT035,1501.9412
FDC51,OUT027,3404.4998
FDC10,OUT013,1948.1451
FDJ46,OUT045,3229.1514
FDV10,OUT010,323.98325
FDX12,OUT027,5716.1973
FDL43,OUT019,221.45305
DRB13,OUT046,2693.8455
FDF59,OUT027,3428.4856
